Gene	OTU	phylum	class	genus
rplB	rplB_3372	Aquificae	Desulfurobacteriales	NA
rplB	rplB_3372	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_3373	Verrucomicrobia	Opitutae	NA
rplB	rplB_3373	Verrucomicrobia	Opitutae	Diplosphaera
rplB	rplB_3373	Verrucomicrobia	Opitutae	Opitutus
rplB	rplB_3374	Proteobacteria	Alphaproteobacteria	Phenylobacterium
rplB	rplB_3374	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_3374	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_3375	Proteobacteria	Betaproteobacteria	Methylobacillus
rplB	rplB_3375	Proteobacteria	Betaproteobacteria	Nitrosospira
rplB	rplB_3375	Proteobacteria	Betaproteobacteria	Methylovorus
rplB	rplB_3376	Proteobacteria	Deltaproteobacteria	Kofleriaceae
rplB	rplB_3376	Firmicutes	Negativicutes	Mitsuokella
rplB	rplB_3376	Firmicutes	Negativicutes	Centipeda
rplB	rplB_3377	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3377	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3377	Actinobacteria	Actinobacteridae	Pseudonocardiaceae
rplB	rplB_3378	Proteobacteria	Alphaproteobacteria	Phenylobacterium
rplB	rplB_3378	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_3378	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_3379	Gemmatimonadetes	Gemmatimonadales	NA
rplB	rplB_3379	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3379	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3380	Actinobacteria	Acidimicrobidae	Acidimicrobiaceae
rplB	rplB_3380	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_3380	Actinobacteria	Actinobacteridae	Actinomycetaceae
rplB	rplB_3381	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3381	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3381	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3382	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3382	Actinobacteria	Actinobacteridae	Catenulisporaceae
rplB	rplB_3382	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3383	Actinobacteria	Acidimicrobidae	Acidimicrobiaceae
rplB	rplB_3383	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_3383	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_3384	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3384	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_3384	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3385	Gemmatimonadetes	Gemmatimonadales	NA
rplB	rplB_3385	Thermotogae	Thermotogales	NA
rplB	rplB_3385	Firmicutes	Bacilli	Bacillus
rplB	rplB_3386	Actinobacteria	Actinobacteridae	Thermomonosporaceae
rplB	rplB_3386	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3386	Actinobacteria	Actinobacteridae	Nocardiopsaceae
rplB	rplB_3387	Proteobacteria	Alphaproteobacteria	Phenylobacterium
rplB	rplB_3387	Proteobacteria	Alphaproteobacteria	Asticcacaulis
rplB	rplB_3387	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_3388	Actinobacteria	Actinobacteridae	Geodermatophilaceae
rplB	rplB_3388	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_3388	Actinobacteria	Actinobacteridae	Geodermatophilaceae
rplB	rplB_3389	Actinobacteria	Actinobacteridae	Jonesiaceae
rplB	rplB_3389	Actinobacteria	Actinobacteridae	Actinomycetaceae
rplB	rplB_3389	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3390	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3390	Firmicutes	Clostridia	Thermincola
rplB	rplB_3390	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3391	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3391	Actinobacteria	Actinobacteridae	Jonesiaceae
rplB	rplB_3391	Actinobacteria	Actinobacteridae	Catenulisporaceae
rplB	rplB_3392	Acidobacteria	Solibacteres	CandidatusSolibacter
rplB	rplB_3392	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3392	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3393	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3393	Firmicutes	Clostridia	Heliobacillus
rplB	rplB_3393	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3394	Proteobacteria	Betaproteobacteria	Nitrosospira
rplB	rplB_3394	Proteobacteria	Gammaproteobacteria	Serratia
rplB	rplB_3394	Proteobacteria	Gammaproteobacteria	Rahnella
rplB	rplB_3395	Proteobacteria	Betaproteobacteria	NA
rplB	rplB_3395	Proteobacteria	Betaproteobacteria	NA
rplB	rplB_3395	Proteobacteria	Betaproteobacteria	NA
rplB	rplB_3396	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3396	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3396	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3397	Proteobacteria	Alphaproteobacteria	Parvibaculum
rplB	rplB_3397	Proteobacteria	Alphaproteobacteria	Azospirillum
rplB	rplB_3397	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_3398	metagenomes	ecologicalmetagenomes	NA
rplB	rplB_3398	Firmicutes	Clostridia	Thermincola
rplB	rplB_3398	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3399	Proteobacteria	Alphaproteobacteria	Novosphingobium
rplB	rplB_3399	Proteobacteria	Alphaproteobacteria	Novosphingobium
rplB	rplB_3399	Proteobacteria	Alphaproteobacteria	Sphingomonas
rplB	rplB_3400	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3400	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3400	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3401	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3401	Firmicutes	Clostridia	Carboxydothermus
rplB	rplB_3401	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3402	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3402	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3402	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3403	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3403	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_3403	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3404	Aquificae	Desulfurobacteriales	NA
rplB	rplB_3404	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3404	Aquificae	Desulfurobacteriales	NA
rplB	rplB_3405	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_3405	Chloroflexi	Ktedonobacteria	Ktedonobacter
rplB	rplB_3405	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_3406	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3406	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_3406	Firmicutes	Clostridia	Pelotomaculum
rplB	rplB_3407	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3407	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3407	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3408	Actinobacteria	Actinobacteridae	Nocardioidaceae
rplB	rplB_3408	Actinobacteria	Actinobacteridae	Nocardioidaceae
rplB	rplB_3408	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3408	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3409	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3409	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3409	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3410	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3410	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3410	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3411	Firmicutes	Clostridia	Thermincola
rplB	rplB_3411	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_3411	Firmicutes	Negativicutes	Megamonas
rplB	rplB_3412	Acidobacteria	Solibacteres	CandidatusSolibacter
rplB	rplB_3412	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3412	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3413	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3413	Aquificae	Desulfurobacteriales	NA
rplB	rplB_3413	Firmicutes	Clostridia	Thermincola
rplB	rplB_3414	Proteobacteria	Alphaproteobacteria	Hyphomicrobium
rplB	rplB_3414	Proteobacteria	Alphaproteobacteria	Hyphomicrobium
rplB	rplB_3414	Proteobacteria	Alphaproteobacteria	Hyphomicrobium
rplB	rplB_3415	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3415	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3415	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3416	Firmicutes	Clostridia	Thermincola
rplB	rplB_3416	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_3416	Firmicutes	Clostridia	Thermoanaerobacter
rplB	rplB_3417	Chloroflexi	Ktedonobacteria	Ktedonobacter
rplB	rplB_3417	Thermobaculum	NA	NA
rplB	rplB_3417	Chloroflexi	Chloroflexia	Roseiflexaceae
rplB	rplB_3418	Firmicutes	Clostridia	Thermosediminibacter
rplB	rplB_3418	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3418	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3419	Chloroflexi	Caldilineae	Caldilinea
rplB	rplB_3419	Chloroflexi	Chloroflexia	Roseiflexaceae
rplB	rplB_3419	Firmicutes	Clostridia	Thermincola
rplB	rplB_3420	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3420	Firmicutes	Clostridia	Pseudoramibacter
rplB	rplB_3420	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_3421	Actinobacteria	Actinobacteridae	Catenulisporaceae
rplB	rplB_3421	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3421	Actinobacteria	Actinobacteridae	Geodermatophilaceae
rplB	rplB_3422	Proteobacteria	Alphaproteobacteria	Oceanicaulis
rplB	rplB_3422	Proteobacteria	Alphaproteobacteria	Phaeospirillum
rplB	rplB_3422	Proteobacteria	Alphaproteobacteria	Magnetospirillum
rplB	rplB_3423	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3423	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3423	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3424	metagenomes	ecologicalmetagenomes	NA
rplB	rplB_3424	Firmicutes	Clostridia	Thermincola
rplB	rplB_3424	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3425	Actinobacteria	Actinobacteridae	Promicromonosporaceae
rplB	rplB_3425	Actinobacteria	Actinobacteridae	Jonesiaceae
rplB	rplB_3425	Actinobacteria	Actinobacteridae	Beutenbergiaceae
rplB	rplB_3426	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3426	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3426	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3427	Proteobacteria	Alphaproteobacteria	Rhodospirillum
rplB	rplB_3427	Proteobacteria	Alphaproteobacteria	Nitrospirillum
rplB	rplB_3427	Proteobacteria	Alphaproteobacteria	Acetobacter
rplB	rplB_3428	Aquificae	Desulfurobacteriales	NA
rplB	rplB_3428	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3428	Aquificae	Desulfurobacteriales	NA
rplB	rplB_3429	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3429	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3429	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_3430	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3430	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3430	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3431	Firmicutes	Clostridia	Desulfitobacterium
rplB	rplB_3431	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_3431	Firmicutes	Clostridia	Moorellagroup
rplB	rplB_3432	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3432	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3432	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3433	Proteobacteria	Betaproteobacteria	Burkholderia
rplB	rplB_3433	Proteobacteria	Betaproteobacteria	Burkholderia
rplB	rplB_3433	Proteobacteria	Betaproteobacteria	Burkholderia
rplB	rplB_3434	metagenomes	ecologicalmetagenomes	NA
rplB	rplB_3434	Firmicutes	Clostridia	Thermincola
rplB	rplB_3434	Firmicutes	Clostridia	Moorellagroup
rplB	rplB_3435	Proteobacteria	Alphaproteobacteria	Roseomonas
rplB	rplB_3435	Proteobacteria	Alphaproteobacteria	Komagataeibacter
rplB	rplB_3435	Proteobacteria	Alphaproteobacteria	Acetobacter
rplB	rplB_3436	Firmicutes	Clostridia	Carboxydothermus
rplB	rplB_3436	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3436	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3437	Proteobacteria	Gammaproteobacteria	Dickeya
rplB	rplB_3437	Proteobacteria	Gammaproteobacteria	Serratia
rplB	rplB_3437	Proteobacteria	Gammaproteobacteria	Shigella
rplB	rplB_3438	Firmicutes	Clostridia	Syntrophothermus
rplB	rplB_3438	Aquificae	Desulfurobacteriales	NA
rplB	rplB_3438	Firmicutes	Clostridia	Thermincola
rplB	rplB_3439	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3439	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3439	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3440	Actinobacteria	Actinobacteridae	Mycobacteriaceae
rplB	rplB_3440	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_3440	Actinobacteria	Actinobacteridae	Geodermatophilaceae
rplB	rplB_3441	Acidobacteria	Solibacteres	CandidatusSolibacter
rplB	rplB_3441	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3441	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3442	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3442	Actinobacteria	Actinobacteridae	Mycobacteriaceae
rplB	rplB_3442	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3443	Proteobacteria	Betaproteobacteria	Nitrosospira
rplB	rplB_3443	Proteobacteria	Betaproteobacteria	Sideroxydans
rplB	rplB_3443	Proteobacteria	Gammaproteobacteria	Xenorhabdus
rplB	rplB_3444	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3444	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3444	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3445	Firmicutes	Clostridia	Thermincola
rplB	rplB_3445	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_3445	Chloroflexi	Sphaerobacteridae	Sphaerobacteraceae
rplB	rplB_3446	Nitrospirae	Nitrospirales	NA
rplB	rplB_3446	Thermodesulfobacteria	Thermodesulfobacteriales	NA
rplB	rplB_3446	Synergistetes	Synergistia	Thermovirga
rplB	rplB_3447	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3447	environmentalsamples	NA	NA
rplB	rplB_3447	Firmicutes	Clostridia	Ruminiclostridium
rplB	rplB_3448	Firmicutes	Clostridia	Thermincola
rplB	rplB_3448	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3448	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_3449	Actinobacteria	Actinobacteridae	Nakamurellaceae
rplB	rplB_3449	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_3449	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_3450	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3450	Firmicutes	Clostridia	Thermincola
rplB	rplB_3450	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3451	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3451	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3451	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3452	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3452	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3452	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3453	Actinobacteria	Actinobacteridae	Nocardioidaceae
rplB	rplB_3453	Actinobacteria	Actinobacteridae	Nocardioidaceae
rplB	rplB_3453	Actinobacteria	Actinobacteridae	Nocardioidaceae
rplB	rplB_3454	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3454	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3454	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3455	Actinobacteria	Actinobacteridae	Thermomonosporaceae
rplB	rplB_3455	Actinobacteria	Actinobacteridae	Actinomycetaceae
rplB	rplB_3455	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3456	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_3456	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3456	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3457	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3457	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_3457	Firmicutes	Clostridia	Pseudoramibacter
rplB	rplB_3458	Proteobacteria	Deltaproteobacteria	Polyangiaceae
rplB	rplB_3458	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3458	Proteobacteria	Deltaproteobacteria	Geobacter
rplB	rplB_3459	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3459	Firmicutes	Clostridia	Thermosediminibacter
rplB	rplB_3459	Firmicutes	Clostridia	Ruminiclostridium
rplB	rplB_3460	Actinobacteria	Acidimicrobidae	Acidimicrobiaceae
rplB	rplB_3460	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_3460	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_3461	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3461	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3461	Proteobacteria	Alphaproteobacteria	Nitrobacter
rplB	rplB_3462	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3462	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_3462	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_3463	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_3463	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3463	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3464	Actinobacteria	Actinobacteridae	Actinomycetaceae
rplB	rplB_3464	Actinobacteria	Actinobacteridae	Jonesiaceae
rplB	rplB_3464	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_3465	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3465	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3465	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3466	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3466	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3466	Firmicutes	Clostridia	Tepidanaerobacter
rplB	rplB_3467	Firmicutes	Clostridia	Pelotomaculum
rplB	rplB_3467	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3467	Aquificae	Desulfurobacteriales	NA
rplB	rplB_3468	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3468	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3468	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3469	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_3469	Proteobacteria	Alphaproteobacteria	Phaeospirillum
rplB	rplB_3469	Proteobacteria	Alphaproteobacteria	Rhodospirillum
rplB	rplB_3470	Proteobacteria	Alphaproteobacteria	Hyphomicrobium
rplB	rplB_3470	Proteobacteria	Alphaproteobacteria	Parvibaculum
rplB	rplB_3470	Proteobacteria	Alphaproteobacteria	Roseomonas
rplB	rplB_3471	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3471	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3471	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3472	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3472	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3472	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_3473	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3473	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3473	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3474	Proteobacteria	Gammaproteobacteria	Thioalkalivibrio
rplB	rplB_3474	Proteobacteria	Betaproteobacteria	Sideroxydans
rplB	rplB_3474	Proteobacteria	Betaproteobacteria	Methylobacillus
rplB	rplB_3475	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3475	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_3475	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3476	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3476	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3476	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3477	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3477	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3477	Firmicutes	Clostridia	Thermosediminibacter
rplB	rplB_3478	Actinobacteria	Actinobacteridae	Thermomonosporaceae
rplB	rplB_3478	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3478	Actinobacteria	Actinobacteridae	Micromonosporaceae
rplB	rplB_3479	Proteobacteria	Alphaproteobacteria	Phenylobacterium
rplB	rplB_3479	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_3479	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_3480	Proteobacteria	Alphaproteobacteria	Methylocella
rplB	rplB_3480	Proteobacteria	Alphaproteobacteria	Methylocystis
rplB	rplB_3480	Proteobacteria	Alphaproteobacteria	Beijerinckia
rplB	rplB_3481	Firmicutes	Clostridia	Ruminiclostridium
rplB	rplB_3481	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3481	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3482	Actinobacteria	Actinobacteridae	Dermatophilaceae
rplB	rplB_3482	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3482	Actinobacteria	Actinobacteridae	Promicromonosporaceae
rplB	rplB_3483	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_3483	Proteobacteria	Alphaproteobacteria	Starkeya
rplB	rplB_3483	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_3484	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_3484	Firmicutes	Bacilli	Kyrpidia
rplB	rplB_3484	Firmicutes	Clostridia	Ruminiclostridium
rplB	rplB_3485	Proteobacteria	Betaproteobacteria	Methylovorus
rplB	rplB_3485	Proteobacteria	Betaproteobacteria	Methylobacillus
rplB	rplB_3485	Proteobacteria	Betaproteobacteria	Methylotenera
rplB	rplB_3486	Aquificae	Desulfurobacteriales	NA
rplB	rplB_3486	Firmicutes	Erysipelotrichia	Holdemania
rplB	rplB_3486	Firmicutes	Bacilli	Gemella
rplB	rplB_3487	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_3487	Firmicutes	Clostridia	Carboxydothermus
rplB	rplB_3487	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_3488	Actinobacteria	Acidimicrobidae	Acidimicrobiaceae
rplB	rplB_3488	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3488	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3489	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3489	Firmicutes	Clostridia	Thermincola
rplB	rplB_3489	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_3490	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_3490	Proteobacteria	Alphaproteobacteria	Magnetospirillum
rplB	rplB_3490	Proteobacteria	Alphaproteobacteria	Phaeospirillum
rplB	rplB_3491	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_3491	Actinobacteria	Actinobacteridae	Segniliparaceae
rplB	rplB_3491	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_3492	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_3492	Actinobacteria	Actinobacteridae	Thermomonosporaceae
rplB	rplB_3492	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_3493	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3493	Firmicutes	Clostridia	Thermosediminibacter
rplB	rplB_3493	Actinobacteria	Acidimicrobidae	Acidimicrobiaceae
rplB	rplB_3494	Proteobacteria	Alphaproteobacteria	Phaeospirillum
rplB	rplB_3494	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_3494	Proteobacteria	Alphaproteobacteria	Magnetospirillum
rplB	rplB_3495	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3495	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3495	Acidobacteria	Acidobacteriales	NA
rplB	rplB_3496	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3496	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3496	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_3497	Firmicutes	Clostridia	Carboxydothermus
rplB	rplB_3497	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_3497	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3498	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_3498	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_3498	Firmicutes	Clostridia	Thermoanaerobacter
rplB	rplB_3499	Proteobacteria	Betaproteobacteria	Methylobacillus
rplB	rplB_3499	Proteobacteria	Gammaproteobacteria	Thiorhodospira
rplB	rplB_3499	Proteobacteria	Betaproteobacteria	Sideroxydans
